,ST166Q02HA,ST166Q05HA,ST216Q01HA,ST216Q02HA,ST216Q03HA,FL167Q01HA,FL167Q02HA,FL167Q04HA,GRADE,MISCED,FISCED,BMMJ1,BFMJ2,BSMJ,literacy,sisced
76891,6.0,6.0,3.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,14.21,30.78,50.9,480.6348,6.0
76893,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,-1.0,6.0,4.0,75.54,30.59,50.9,411.7742,2.0
76895,6.0,6.0,1.0,5.0,5.0,1.0,1.0,3.0,-2.0,6.0,6.0,78.17,75.54,39.04,363.64820000000003,2.0
76897,6.0,6.0,2.0,3.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,17.0,39.04,85.85,508.91,6.0
76899,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,-1.0,2.0,2.0,17.0,22.57,58.77,386.5611,5.0
76902,5.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,-1.0,0.0,0.0,14.21,22.57,23.57,383.20019999999994,2.0
76903,6.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,71.39,58.07,50.9,549.3406,6.0
76904,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,6.0,6.0,50.9,76.98,86.72,559.9636999999999,6.0
76905,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,4.0,46.38,46.38,51.5,450.12350000000004,2.0
76907,6.0,1.0,5.0,4.0,3.0,3.0,1.0,3.0,0.0,0.0,2.0,23.47,25.95,75.54,537.6985000000001,3.0
76908,6.0,6.0,2.0,3.0,1.0,2.0,2.0,2.0,-1.0,5.0,5.0,24.98,26.6,62.45,459.4318,4.0
76913,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,-1.0,5.0,2.0,16.5,22.57,50.9,476.3956,5.0
76914,5.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,1.0,26.64,59.89,85.85,549.2841999999999,6.0
76916,4.0,6.0,3.0,2.0,4.0,4.0,3.0,2.0,0.0,2.0,3.0,17.0,70.34,86.72,629.9858999999999,6.0
76918,6.0,6.0,1.0,1.0,1.0,4.0,4.0,4.0,-1.0,6.0,6.0,17.0,43.85,74.66,473.6292999999999,2.0
76921,6.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,6.0,6.0,59.76,65.01,84.14,530.9854,6.0
76923,5.0,6.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,5.0,4.0,28.24,28.7,83.09,581.8183000000001,6.0
76924,3.0,6.0,3.0,2.0,3.0,3.0,2.0,3.0,0.0,4.0,3.0,19.66,57.03,88.7,644.1953,6.0
76925,6.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,23.41,26.62,60.92,537.9658999999999,5.0
76929,6.0,6.0,3.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,0.0,26.64,26.62,81.13,558.2879,6.0
76933,6.0,6.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,5.0,5.0,13.24,36.97,83.09,493.2736000000001,3.0
76934,6.0,5.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,5.0,4.0,31.08,41.27,46.76,521.2824,6.0
76935,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,-2.0,2.0,4.0,13.87,36.92,72.83,467.378,5.0
76937,6.0,6.0,2.0,2.0,1.0,4.0,4.0,4.0,0.0,2.0,2.0,23.47,37.83,70.34,545.8927,6.0
76938,4.0,6.0,2.0,2.0,2.0,4.0,4.0,4.0,0.0,6.0,6.0,70.34,70.34,74.66,552.7008,6.0
76940,6.0,6.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,17.0,16.34,85.85,416.0628,6.0
76941,6.0,6.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,6.0,1.0,70.89,70.34,83.81,548.3900000000001,6.0
76942,6.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,0.0,6.0,6.0,76.65,43.85,81.92,513.9849,6.0
76944,6.0,6.0,2.0,2.0,1.0,4.0,4.0,3.0,0.0,6.0,5.0,84.14,71.39,80.46,662.5914,6.0
76945,3.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,-1.0,5.0,4.0,24.16,22.57,86.72,449.88779999999997,6.0
76946,6.0,6.0,2.0,1.0,4.0,2.0,2.0,4.0,0.0,2.0,5.0,39.04,30.34,72.83,525.5189,6.0
76947,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,16.38,36.97,50.9,426.87199999999996,6.0
76950,6.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,5.0,5.0,21.64,29.16,80.92,540.5806,6.0
76951,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,6.0,6.0,76.49,62.45,79.74,559.5615,6.0
76952,6.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,-1.0,0.0,4.0,51.56,51.56,82.31,465.76230000000004,4.0
76954,6.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,4.0,17.0,70.34,85.85,541.708,6.0
76958,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,55.25,35.34,68.7,543.519,6.0
76962,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,39.02,23.41,85.85,570.638,6.0
76963,6.0,6.0,2.0,1.0,1.0,3.0,3.0,4.0,0.0,4.0,4.0,31.08,80.92,78.69,580.0241,6.0
76965,3.0,5.0,3.0,2.0,2.0,4.0,4.0,4.0,0.0,6.0,4.0,81.05,57.99,79.05,578.1020000000001,6.0
76968,6.0,6.0,4.0,3.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,23.47,25.63,86.72,442.89009999999996,6.0
76970,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,-1.0,2.0,1.0,24.98,22.57,50.9,464.30279999999993,1.0
76971,6.0,6.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,3.0,1.0,26.64,59.89,78.69,643.6023,5.0
76973,3.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,-1.0,2.0,1.0,39.02,28.48,88.7,487.33959999999996,2.0
76978,6.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,-1.0,2.0,2.0,18.13,25.95,80.75,492.73589999999996,6.0
76983,4.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,0.0,6.0,6.0,76.65,70.34,24.53,556.6059,6.0
76984,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,4.0,25.04,70.34,85.85,579.0388999999999,6.0
76986,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,6.0,21.64,22.57,62.45,531.0111999999999,5.0
76987,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,6.0,6.0,17.0,71.39,78.69,581.1487,3.0
76988,3.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,-1.0,1.0,2.0,23.41,32.5,26.64,366.95160000000004,2.0
76990,4.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,17.0,11.74,68.7,531.8512000000001,6.0
76991,5.0,6.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,68.7,26.6,58.77,553.9501,6.0
76993,6.0,6.0,2.0,1.0,3.0,3.0,2.0,4.0,0.0,4.0,4.0,21.13,39.45,84.14,543.0962,6.0
76996,6.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,0.0,6.0,3.0,88.7,70.34,79.05,598.5925,6.0
76999,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,4.0,4.0,70.34,62.39,80.92,571.4413999999999,6.0
77004,6.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,86.72,71.39,78.69,630.9742,6.0
77005,6.0,6.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,5.0,6.0,46.76,43.85,79.05,625.9743999999998,6.0
77007,6.0,6.0,5.0,2.0,3.0,4.0,3.0,4.0,0.0,3.0,1.0,26.64,30.78,80.92,563.1013,6.0
77008,6.0,6.0,1.0,1.0,1.0,3.0,3.0,4.0,0.0,6.0,6.0,71.39,68.7,81.92,579.6146,6.0
77010,6.0,5.0,1.0,5.0,1.0,2.0,2.0,4.0,0.0,6.0,6.0,85.85,81.13,82.41,581.6371999999999,6.0
77012,6.0,6.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,6.0,6.0,86.72,77.1,88.7,590.1110000000001,6.0
77014,6.0,6.0,3.0,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,23.47,15.35,68.7,599.795,6.0
77015,4.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,-2.0,2.0,6.0,16.38,22.57,31.08,415.2114,5.0
77017,4.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,6.0,1.0,58.77,24.16,84.14,496.0966,6.0
77018,6.0,6.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,24.15,36.35,84.14,562.5002000000001,6.0
77019,4.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,-2.0,2.0,1.0,30.9,24.16,51.5,400.3772,1.0
77020,2.0,5.0,2.0,2.0,2.0,4.0,3.0,3.0,-1.0,6.0,6.0,21.64,57.03,62.45,430.0293,4.0
77023,6.0,6.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,6.0,2.0,43.85,15.35,88.7,696.0573999999999,6.0
77025,6.0,6.0,1.0,1.0,1.0,4.0,4.0,4.0,0.0,2.0,2.0,16.38,17.0,88.7,627.6189,6.0
77026,6.0,6.0,2.0,1.0,2.0,4.0,4.0,3.0,0.0,6.0,4.0,78.17,51.5,79.05,574.9654,6.0
77027,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,-2.0,6.0,6.0,51.56,51.56,88.7,339.2446999999999,1.0
77030,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,-1.0,2.0,2.0,13.24,40.54,79.74,369.8288,1.0
77031,5.0,6.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,4.0,2.0,75.5,16.8,64.44,638.5769,6.0
77035,6.0,6.0,2.0,2.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,17.0,51.56,88.7,529.8142,6.0
77036,4.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,-1.0,2.0,1.0,23.41,37.92,51.5,447.28770000000003,1.0
77038,5.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,1.0,1.0,16.8,23.8,82.41,474.1836,6.0
77039,6.0,6.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0,5.0,6.0,57.37,79.05,68.7,493.62289999999996,6.0
77040,5.0,5.0,3.0,2.0,2.0,4.0,3.0,4.0,0.0,6.0,6.0,70.89,82.41,68.7,582.9479,6.0
77041,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-3.0,4.0,4.0,31.08,43.85,37.59,357.78459999999995,3.0
77044,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,-1.0,5.0,5.0,24.53,64.44,86.72,536.8426,6.0
77046,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,4.0,4.0,57.37,51.5,70.34,534.9448,6.0
77047,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,-2.0,0.0,0.0,24.53,50.15,84.14,299.0657,6.0
77048,3.0,6.0,1.0,1.0,1.0,2.0,2.0,3.0,-1.0,4.0,0.0,16.38,22.57,62.45,520.2675999999999,5.0
77050,6.0,6.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,3.0,2.0,43.19,25.95,62.45,613.411,6.0
77052,6.0,6.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,6.0,2.0,44.94,70.34,80.92,510.9982999999999,6.0
77053,5.0,5.0,3.0,1.0,3.0,4.0,4.0,3.0,0.0,4.0,4.0,57.99,62.45,80.46,542.8172000000001,6.0
77055,6.0,6.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,6.0,6.0,79.05,70.57,81.92,630.1563000000001,6.0
77056,6.0,6.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,44.94,36.35,78.76,527.9567,6.0
77057,5.0,6.0,2.0,1.0,2.0,4.0,4.0,4.0,0.0,2.0,4.0,39.04,59.89,85.85,479.5426000000001,6.0
77059,6.0,6.0,3.0,3.0,3.0,1.0,2.0,3.0,-2.0,2.0,2.0,31.08,51.5,29.18,433.2832,2.0
77060,4.0,6.0,2.0,3.0,3.0,4.0,4.0,4.0,0.0,1.0,0.0,28.48,30.78,79.74,647.0412999999999,6.0
77061,6.0,6.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,6.0,6.0,75.5,45.76,78.69,600.1835,6.0
77065,6.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,6.0,6.0,88.96,86.72,86.72,532.1396000000001,6.0
77066,6.0,6.0,3.0,1.0,3.0,2.0,2.0,1.0,0.0,6.0,6.0,82.41,76.65,79.05,612.2027,6.0
77067,6.0,6.0,1.0,1.0,1.0,3.0,3.0,4.0,-1.0,2.0,2.0,23.47,59.89,77.1,509.5634,6.0
77072,6.0,6.0,3.0,2.0,2.0,2.0,4.0,4.0,0.0,4.0,1.0,13.24,26.6,85.85,568.4297,6.0
77077,6.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,75.5,22.77,78.69,619.4617000000001,6.0
77080,2.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,0.0,3.0,0.0,43.85,43.85,81.92,558.9477,6.0
77085,6.0,6.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,2.0,28.48,22.57,68.7,581.6347,6.0
77087,6.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,0.0,4.0,6.0,30.9,37.83,58.77,474.9951,6.0
77088,6.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,4.0,6.0,75.5,77.1,80.46,565.6728999999999,6.0
77092,2.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,3.0,23.57,21.82,79.49,396.41700000000003,5.0
77094,5.0,6.0,2.0,2.0,1.0,3.0,3.0,3.0,0.0,5.0,4.0,55.25,70.34,78.69,528.5883,6.0
77096,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,-1.0,1.0,1.0,21.2,17.0,26.64,437.06299999999993,1.0
77099,6.0,6.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,6.0,4.0,43.33,36.35,31.08,526.9078999999999,6.0
77100,6.0,6.0,2.0,1.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,11.01,11.01,84.14,574.4983000000001,3.0
77103,5.0,6.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,6.0,4.0,81.4,71.39,70.34,510.8081000000001,6.0
77104,6.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,4.0,85.85,25.06,86.72,588.2264,6.0
77105,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,6.0,2.0,44.94,30.34,29.18,538.2024000000001,6.0
77112,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,-2.0,2.0,5.0,17.0,24.16,36.35,353.89869999999996,2.0
77114,3.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,0.0,5.0,2.0,23.41,70.34,86.72,561.7139999999999,6.0
77117,4.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,4.0,2.0,17.0,51.5,81.92,604.902,6.0
77118,6.0,6.0,2.0,2.0,2.0,4.0,4.0,3.0,0.0,6.0,4.0,82.41,49.48,65.23,553.7556999999999,6.0
77119,6.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,4.0,76.49,68.54,29.18,570.9318000000001,6.0
77120,4.0,6.0,2.0,2.0,2.0,4.0,3.0,4.0,0.0,6.0,6.0,82.41,70.34,83.81,483.4433000000001,6.0
77122,4.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,4.0,5.0,31.08,70.34,80.46,523.3616,6.0
77126,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,6.0,4.0,75.5,18.13,50.9,546.7166000000001,6.0
77127,5.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,28.48,36.92,43.85,577.5617,6.0
77128,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,3.0,44.94,30.78,79.74,553.3030999999999,6.0
77130,4.0,5.0,3.0,2.0,4.0,2.0,2.0,1.0,0.0,2.0,4.0,31.08,71.39,86.72,575.802,6.0
77131,6.0,6.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,6.0,4.0,82.41,70.34,80.92,474.5858,6.0
77134,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,6.0,4.0,60.44,59.18,78.69,576.4558999999999,6.0
77135,6.0,6.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,82.41,82.41,70.34,662.7864999999999,6.0
77139,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,76.49,62.45,74.66,505.0848,6.0
77144,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,39.02,30.34,79.05,609.2777000000001,6.0
77146,3.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,-3.0,0.0,0.0,11.74,11.74,11.74,451.7709,1.0
77147,5.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,4.0,4.0,55.25,62.39,73.38,624.2941,6.0
77150,5.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,16.38,59.89,88.31,585.5028,6.0
77151,6.0,6.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,2.0,2.0,25.04,15.35,70.34,633.8637000000001,6.0
77153,6.0,6.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,6.0,4.0,43.85,70.34,80.92,650.345,6.0
77154,6.0,6.0,2.0,3.0,2.0,4.0,3.0,4.0,0.0,6.0,2.0,75.54,51.5,50.9,404.9029,5.0
77155,4.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,4.0,17.0,28.48,88.7,554.9143000000001,6.0
77157,6.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,23.57,28.7,79.74,552.7462,6.0
77160,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,-1.0,2.0,2.0,24.53,22.57,24.53,466.20470000000006,2.0
77161,1.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,19.08,26.85,58.77,428.4154,6.0
77163,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,4.0,17.0,37.22,26.62,470.2544000000001,4.0
77164,5.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,6.0,6.0,73.91,57.03,79.74,526.6224,6.0
77165,5.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,23.57,26.13,81.05,467.87520000000006,6.0
77166,5.0,5.0,3.0,2.0,1.0,2.0,2.0,3.0,0.0,6.0,4.0,70.34,27.91,70.34,640.0192000000001,6.0
77167,3.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0,5.0,5.0,55.25,39.04,88.7,430.2159,6.0
77168,6.0,6.0,3.0,2.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,23.47,25.95,50.9,542.1610000000001,6.0
77170,6.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,76.49,26.6,79.74,583.816,6.0
77171,4.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,6.0,4.0,58.77,57.38,82.41,498.69969999999995,6.0
77172,6.0,6.0,2.0,3.0,5.0,3.0,1.0,3.0,0.0,6.0,6.0,82.41,85.41,84.61,586.9100999999998,6.0
77173,6.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,-1.0,0.0,0.0,39.04,26.85,50.9,452.9974,3.0
77175,6.0,6.0,1.0,1.0,1.0,1.0,4.0,4.0,-1.0,2.0,2.0,24.15,25.95,79.74,401.14009999999996,2.0
77177,5.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,4.0,6.0,17.0,81.92,29.18,568.1135,3.0
77181,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,6.0,6.0,35.34,51.5,70.34,517.5640999999999,6.0
77183,6.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,4.0,0.0,43.33,70.34,43.85,572.0479,6.0
77186,6.0,6.0,3.0,3.0,4.0,2.0,3.0,2.0,0.0,6.0,3.0,67.94,36.92,76.98,532.3543999999999,6.0
77187,6.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,44.94,26.6,78.69,587.0867,6.0
77190,6.0,6.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,4.0,1.0,23.41,33.76,78.69,433.3088000000001,6.0
77191,2.0,6.0,3.0,2.0,2.0,2.0,4.0,3.0,0.0,6.0,5.0,70.34,79.74,70.1,559.6579999999999,6.0
77192,2.0,6.0,4.0,3.0,4.0,4.0,2.0,3.0,0.0,6.0,2.0,58.77,43.85,68.7,521.0006000000001,6.0
77196,6.0,6.0,2.0,2.0,1.0,4.0,4.0,1.0,0.0,4.0,2.0,60.29,39.02,77.1,604.2638,6.0
77199,6.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,0.0,6.0,6.0,17.0,78.69,67.94,605.9024999999999,6.0
77201,6.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,6.0,6.0,82.41,81.4,79.74,578.9205,6.0
77202,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,-3.0,6.0,2.0,16.5,18.13,29.18,397.5733000000001,1.0
77203,6.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,71.39,86.72,80.46,625.6121,6.0
77204,5.0,6.0,4.0,2.0,4.0,2.0,2.0,2.0,-1.0,4.0,0.0,30.34,21.81,50.9,432.7241,1.0
77207,6.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,28.48,24.53,63.03,623.5009000000001,6.0
77213,3.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,0.0,6.0,6.0,75.5,61.07,88.7,667.0587999999999,6.0
77214,4.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,6.0,6.0,61.07,70.34,70.34,577.2563,5.0
77216,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,-1.0,2.0,1.0,24.98,26.64,82.41,475.11800000000005,5.0
77219,4.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,0.0,6.0,4.0,88.96,72.96,80.46,666.6510000000002,6.0
77222,6.0,6.0,2.0,1.0,2.0,3.0,3.0,4.0,0.0,5.0,5.0,23.57,26.6,81.13,519.5541000000001,3.0
77223,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,51.56,41.27,51.5,539.184,4.0
77225,6.0,6.0,3.0,3.0,4.0,2.0,1.0,1.0,0.0,5.0,3.0,60.29,60.29,78.76,595.2215000000001,5.0
77232,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,39.02,53.15,76.65,512.9862,3.0
77233,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,5.0,6.0,24.53,51.5,63.03,553.3707,5.0
77237,6.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,-2.0,1.0,1.0,30.34,26.85,50.9,410.35200000000003,5.0
77238,4.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,6.0,6.0,77.1,77.1,88.7,566.2063,6.0
77239,6.0,6.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,6.0,6.0,82.41,82.41,88.7,695.339,6.0
77241,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,23.53,28.84,84.14,498.0739,3.0
77244,6.0,6.0,2.0,1.0,2.0,2.0,3.0,3.0,0.0,4.0,3.0,54.55,43.85,82.41,525.8063,6.0
77245,6.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,-1.0,1.0,2.0,26.64,22.57,24.98,417.66529999999995,2.0
77247,4.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,6.0,3.0,81.13,65.42,67.94,595.6319,6.0
77249,6.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,16.38,30.78,74.66,603.1285,5.0
77250,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,4.0,81.13,70.34,70.34,593.8776,3.0
77252,6.0,6.0,3.0,1.0,5.0,3.0,3.0,3.0,-2.0,2.0,0.0,23.47,20.95,73.71,518.3584,6.0
77257,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,6.0,1.0,39.02,33.76,88.31,543.8065,6.0
77258,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,2.0,2.0,16.8,70.34,78.69,490.13060000000013,6.0
77259,5.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,4.0,1.0,44.94,43.85,78.69,520.7053,5.0
77260,6.0,6.0,2.0,3.0,3.0,1.0,2.0,2.0,0.0,4.0,6.0,76.65,79.05,81.13,596.5472000000001,6.0
77261,3.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,-3.0,6.0,6.0,25.04,23.41,23.8,398.2127,1.0
77264,5.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,-1.0,2.0,0.0,26.64,43.85,84.14,541.0262,6.0
77265,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.0,1.0,0.0,13.24,27.91,50.9,315.1806,5.0
77266,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.0,2.0,1.0,17.0,25.95,50.9,400.2827,2.0
77267,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,2.0,16.38,22.75,76.65,562.9535999999999,6.0
77272,6.0,6.0,4.0,3.0,2.0,2.0,2.0,3.0,0.0,4.0,6.0,44.94,51.01,74.66,595.7585,6.0
77273,5.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,31.08,25.06,68.77,566.8818,6.0
77274,6.0,6.0,2.0,1.0,3.0,3.0,3.0,3.0,-1.0,0.0,2.0,28.48,70.34,84.14,487.61350000000004,6.0
77277,2.0,3.0,5.0,4.0,3.0,1.0,1.0,2.0,-2.0,3.0,3.0,76.65,74.66,74.66,393.1554,6.0
77279,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,-1.0,2.0,1.0,24.16,33.76,30.78,458.77840000000003,2.0
77280,6.0,6.0,4.0,3.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,26.64,24.45,86.72,562.4444000000001,6.0
77281,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,25.04,15.35,23.57,423.5825,3.0
77283,5.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,1.0,23.41,59.89,80.92,491.3719,6.0
77284,6.0,6.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,6.0,3.0,58.77,22.57,60.92,594.2621999999999,6.0
77288,6.0,6.0,3.0,1.0,1.0,3.0,2.0,3.0,0.0,2.0,5.0,16.8,26.6,85.85,479.08150000000006,6.0
